year,scenario,subregion,min_change,mean_change,median_change,max_change,sd_change,tooltip
2015,ssp585,586,-7.94,-1.19,-0.6,2.21,2.83,"Year: 2015
Mean change: -1.2%
SD: ±2.8%"
2015,ssp585,587,-3.61,-1.13,-0.91,0.08,1.08,"Year: 2015
Mean change: -1.1%
SD: ±1.1%"
2015,ssp585,881,-7.5,-1.71,-1.58,2.4,2.74,"Year: 2015
Mean change: -1.7%
SD: ±2.7%"
2015,ssp585,882,-15.91,-2.75,-2.95,8.3,7.31,"Year: 2015
Mean change: -2.8%
SD: ±7.3%"
2015,ssp585,883,-8.63,-1.44,-1.02,4.25,3.94,"Year: 2015
Mean change: -1.4%
SD: ±3.9%"
2016,ssp126,481,-5.22,0.45,-0.34,10.02,4.66,"Year: 2016
Mean change: 0.4%
SD: ±4.7%"
2016,ssp126,482,-6.53,0.51,-0.01,8.91,4.13,"Year: 2016
Mean change: 0.5%
SD: ±4.1%"
2016,ssp126,483,-5.08,-0.31,-0.41,10.67,4.41,"Year: 2016
Mean change: -0.3%
SD: ±4.4%"
2016,ssp126,484,-9.2,-0.9,0.32,2.23,3.48,"Year: 2016
Mean change: -0.9%
SD: ±3.5%"
2016,ssp126,485,-15.08,1.92,1.59,21.04,8.97,"Year: 2016
Mean change: 1.9%
SD: ±9%"
2016,ssp126,486,-2.53,0.36,-0.13,6.65,2.5,"Year: 2016
Mean change: 0.4%
SD: ±2.5%"
2016,ssp126,5841,-4.47,-0.87,-1.79,7.84,3.35,"Year: 2016
Mean change: -0.9%
SD: ±3.4%"
2016,ssp126,5842,-4.67,1.65,0.76,9.12,4.17,"Year: 2016
Mean change: 1.6%
SD: ±4.2%"
2016,ssp126,5843a,-8.17,-2.4,-2.4,4,3.66,"Year: 2016
Mean change: -2.4%
SD: ±3.7%"
2016,ssp126,5843b,-4.39,3.62,1.79,15.56,6,"Year: 2016
Mean change: 3.6%
SD: ±6%"
2016,ssp126,5844a,-9.62,-3.29,-2.52,2.22,3.87,"Year: 2016
Mean change: -3.3%
SD: ±3.9%"
2016,ssp126,5844b,-8.62,-3.71,-2.82,0.89,3.6,"Year: 2016
Mean change: -3.7%
SD: ±3.6%"
2016,ssp126,5851,-14.18,-2.22,-1.72,5.23,5.29,"Year: 2016
Mean change: -2.2%
SD: ±5.3%"
2016,ssp126,5852,-8.36,-1.57,-1.47,2.84,3.01,"Year: 2016
Mean change: -1.6%
SD: ±3%"
2016,ssp126,586,-13.04,-2.51,-1.08,5.07,5.09,"Year: 2016
Mean change: -2.5%
SD: ±5.1%"
2016,ssp126,587,-11.03,-1.58,-1.64,5.67,4.77,"Year: 2016
Mean change: -1.6%
SD: ±4.8%"
2016,ssp126,881,-5.55,2.05,-0.62,17.41,7.6,"Year: 2016
Mean change: 2%
SD: ±7.6%"
2016,ssp126,882,-12.33,-0.51,-0.29,7.11,5.77,"Year: 2016
Mean change: -0.5%
SD: ±5.8%"
2016,ssp126,883,-10.16,0.3,0.48,9.6,5.65,"Year: 2016
Mean change: 0.3%
SD: ±5.7%"
2016,ssp585,481,-19.91,-4.51,-2.35,4.59,7.54,"Year: 2016
Mean change: -4.5%
SD: ±7.5%"
2016,ssp585,482,-13.03,-3.66,-2.85,2.88,5.42,"Year: 2016
Mean change: -3.7%
SD: ±5.4%"
2016,ssp585,483,-9.44,-3.9,-3.97,1.91,3.68,"Year: 2016
Mean change: -3.9%
SD: ±3.7%"
2016,ssp585,484,-10.62,-2.38,-0.53,3.46,4.63,"Year: 2016
Mean change: -2.4%
SD: ±4.6%"
2016,ssp585,485,-21.48,-1.74,1,7.34,9.11,"Year: 2016
Mean change: -1.7%
SD: ±9.1%"
2016,ssp585,486,-5.25,-1.43,-1.45,6.85,3.67,"Year: 2016
Mean change: -1.4%
SD: ±3.7%"
2016,ssp585,5841,-11.23,-2.3,-1.68,8.24,5.14,"Year: 2016
Mean change: -2.3%
SD: ±5.1%"
2016,ssp585,5842,-5.71,-2.24,-2.24,1.21,2.27,"Year: 2016
Mean change: -2.2%
SD: ±2.3%"
2016,ssp585,5843a,-11.2,-4.62,-4.29,3.87,5.05,"Year: 2016
Mean change: -4.6%
SD: ±5%"
2016,ssp585,5843b,-17.84,-3.82,-3.46,3.86,5.98,"Year: 2016
Mean change: -3.8%
SD: ±6%"
2016,ssp585,5844a,-13.43,-5.22,-4.21,0.29,4.46,"Year: 2016
Mean change: -5.2%
SD: ±4.5%"
2016,ssp585,5844b,-11.41,-4.95,-4.83,-0.25,3.57,"Year: 2016
Mean change: -5%
SD: ±3.6%"
2016,ssp585,5851,-6.18,-2.58,-2.18,-0.02,2.2,"Year: 2016
Mean change: -2.6%
SD: ±2.2%"
2016,ssp585,5852,-6.68,-1.92,-1.92,3.12,2.93,"Year: 2016
Mean change: -1.9%
SD: ±2.9%"
2016,ssp585,586,-12.18,-3.86,-3.74,2.07,3.97,"Year: 2016
Mean change: -3.9%
SD: ±4%"
2016,ssp585,587,-9.68,-3.53,-2.8,3.41,3.93,"Year: 2016
Mean change: -3.5%
SD: ±3.9%"
2016,ssp585,881,-5.09,-0.72,-1.46,5.37,3.18,"Year: 2016
Mean change: -0.7%
SD: ±3.2%"
2016,ssp585,882,-6.67,-0.49,-1.45,7.76,4.56,"Year: 2016
Mean change: -0.5%
SD: ±4.6%"
2016,ssp585,883,-4.77,-1.1,-0.59,5.05,2.97,"Year: 2016
Mean change: -1.1%
SD: ±3%"
2017,ssp126,481,-5.23,1.93,0.92,12.73,5.96,"Year: 2017
Mean change: 1.9%
SD: ±6%"
2017,ssp126,482,-5.89,0.85,-0.71,9.42,5.31,"Year: 2017
Mean change: 0.8%
SD: ±5.3%"
2017,ssp126,483,-11.64,-3.82,-2.68,-0.05,3.73,"Year: 2017
Mean change: -3.8%
SD: ±3.7%"
2017,ssp126,484,-13,-1.67,-0.07,6.76,5.59,"Year: 2017
Mean change: -1.7%
SD: ±5.6%"
2017,ssp126,485,-30.19,-1.6,3.11,7.28,11.58,"Year: 2017
Mean change: -1.6%
SD: ±11.6%"
2017,ssp126,486,-11.11,-3.93,-3.05,5.17,4.94,"Year: 2017
Mean change: -3.9%
SD: ±4.9%"
2017,ssp126,5841,-16.28,-3.61,-2.83,8.16,7.3,"Year: 2017
Mean change: -3.6%
SD: ±7.3%"
2017,ssp126,5842,-10.14,-3.51,-2,0.96,4.18,"Year: 2017
Mean change: -3.5%
SD: ±4.2%"
2017,ssp126,5843a,-13.72,-5.46,-6.1,3.73,5.28,"Year: 2017
Mean change: -5.5%
SD: ±5.3%"
2017,ssp126,5843b,-9.64,-2.08,-2.56,8.43,5.97,"Year: 2017
Mean change: -2.1%
SD: ±6%"
2017,ssp126,5844a,-11.28,-6,-6.65,-1.27,3.53,"Year: 2017
Mean change: -6%
SD: ±3.5%"
2017,ssp126,5844b,-12.21,-7.09,-7.86,-1.06,3.81,"Year: 2017
Mean change: -7.1%
SD: ±3.8%"
2017,ssp126,5851,-8.75,-3.79,-2.7,0.31,3.05,"Year: 2017
Mean change: -3.8%
SD: ±3%"
2017,ssp126,5852,-7.88,-4.42,-5.27,0.34,2.88,"Year: 2017
Mean change: -4.4%
SD: ±2.9%"
2017,ssp126,586,-12.35,-6.8,-7.64,-0.86,4.1,"Year: 2017
Mean change: -6.8%
SD: ±4.1%"
2017,ssp126,587,-10.46,-4.74,-4.86,-1.02,3.02,"Year: 2017
Mean change: -4.7%
SD: ±3%"
2017,ssp126,881,-3.98,0.16,0.01,5.69,3.27,"Year: 2017
Mean change: 0.2%
SD: ±3.3%"
2017,ssp126,882,-16.27,-2.42,-1.29,7.59,8,"Year: 2017
Mean change: -2.4%
SD: ±8%"
2017,ssp126,883,-8.91,-0.65,-0.27,6.6,4.53,"Year: 2017
Mean change: -0.7%
SD: ±4.5%"
2017,ssp585,481,-7.47,-1.59,-1.55,6.12,4.22,"Year: 2017
Mean change: -1.6%
SD: ±4.2%"
2017,ssp585,482,-7.6,-1.04,-2.14,11.89,5.38,"Year: 2017
Mean change: -1%
SD: ±5.4%"
2017,ssp585,483,-5.53,-1.21,-1.75,4.01,3.4,"Year: 2017
Mean change: -1.2%
SD: ±3.4%"
2017,ssp585,484,-1.79,1.67,0.67,11.83,3.94,"Year: 2017
Mean change: 1.7%
SD: ±3.9%"
2017,ssp585,485,-8.38,2.81,2.15,19.12,7.8,"Year: 2017
Mean change: 2.8%
SD: ±7.8%"
2017,ssp585,486,-7.14,-0.06,-0.2,5.11,3.67,"Year: 2017
Mean change: -0.1%
SD: ±3.7%"
2017,ssp585,5841,-5.9,-0.9,-1.8,9.84,4.35,"Year: 2017
Mean change: -0.9%
SD: ±4.3%"
2017,ssp585,5842,-8.57,1.25,1.32,8.65,5.04,"Year: 2017
Mean change: 1.2%
SD: ±5%"
2017,ssp585,5843a,-11.05,-3.26,-3.52,3.65,4.21,"Year: 2017
Mean change: -3.3%
SD: ±4.2%"
2017,ssp585,5843b,-7.59,0.8,-1.09,13.24,6.54,"Year: 2017
Mean change: 0.8%
SD: ±6.5%"
2017,ssp585,5844a,-12.04,-3.87,-2.96,1.02,4.24,"Year: 2017
Mean change: -3.9%
SD: ±4.2%"
2017,ssp585,5844b,-10.08,-4.67,-3.29,-0.98,3.4,"Year: 2017
Mean change: -4.7%
SD: ±3.4%"
2017,ssp585,5851,-4.45,-2.12,-2.04,-0.22,1.43,"Year: 2017
Mean change: -2.1%
SD: ±1.4%"
2017,ssp585,5852,-7.59,-2.41,-1.76,2.76,3.43,"Year: 2017
Mean change: -2.4%
SD: ±3.4%"
2017,ssp585,586,-6.51,-3.28,-2.64,0.53,2.58,"Year: 2017
Mean change: -3.3%
SD: ±2.6%"
2017,ssp585,587,-6.77,-2.02,-2.61,7.83,4.11,"Year: 2017
Mean change: -2%
SD: ±4.1%"
2017,ssp585,881,-14.59,-3.1,-2.06,3.09,5.85,"Year: 2017
Mean change: -3.1%
SD: ±5.8%"
2017,ssp585,882,-2.95,2.98,2.69,9.64,4.18,"Year: 2017
Mean change: 3%
SD: ±4.2%"
2017,ssp585,883,-3.18,0.22,-0.56,6.95,3.52,"Year: 2017
Mean change: 0.2%
SD: ±3.5%"
2018,ssp126,481,-33.52,-5.65,-1.94,8.12,13.78,"Year: 2018
Mean change: -5.7%
SD: ±13.8%"
2018,ssp126,482,-22.46,-5.48,-2.81,1.21,7.08,"Year: 2018
Mean change: -5.5%
SD: ±7.1%"
2018,ssp126,483,-5.86,-2.62,-3.34,2.86,2.77,"Year: 2018
Mean change: -2.6%
SD: ±2.8%"
2018,ssp126,484,-12.77,-4.07,-1.68,0.09,4.79,"Year: 2018
Mean change: -4.1%
SD: ±4.8%"
2018,ssp126,485,-17.8,-3.9,-2.56,5.69,8.23,"Year: 2018
Mean change: -3.9%
SD: ±8.2%"
2018,ssp126,486,-7.61,-2.11,-2.32,5.93,3.45,"Year: 2018
Mean change: -2.1%
SD: ±3.5%"
2018,ssp126,5841,-9.35,-3.25,-4.05,7.99,5.39,"Year: 2018
Mean change: -3.2%
SD: ±5.4%"
2018,ssp126,5842,-7.57,-1.67,-0.58,1.39,2.73,"Year: 2018
Mean change: -1.7%
SD: ±2.7%"
2018,ssp126,5843a,-14.21,-3.82,-2.81,5.2,6.72,"Year: 2018
Mean change: -3.8%
SD: ±6.7%"
2018,ssp126,5843b,-9.74,-2.3,-1.42,6.75,4.92,"Year: 2018
Mean change: -2.3%
SD: ±4.9%"
2018,ssp126,5844a,-10.11,-5.13,-4.39,-0.91,3.37,"Year: 2018
Mean change: -5.1%
SD: ±3.4%"
2018,ssp126,5844b,-12.52,-5.36,-6.09,3.4,5.86,"Year: 2018
Mean change: -5.4%
SD: ±5.9%"
2018,ssp126,5851,-9.83,-6.24,-7.26,-0.07,3.13,"Year: 2018
Mean change: -6.2%
SD: ±3.1%"
2018,ssp126,5852,-13.63,-5.71,-4.79,-0.49,4.54,"Year: 2018
Mean change: -5.7%
SD: ±4.5%"
2018,ssp126,586,-12.7,-7.96,-8.75,-2.04,3.61,"Year: 2018
Mean change: -8%
SD: ±3.6%"
2018,ssp126,587,-9.96,-5.63,-6.23,0.47,3.56,"Year: 2018
Mean change: -5.6%
SD: ±3.6%"
2018,ssp126,881,-9.67,-0.84,-0.69,8.85,4.84,"Year: 2018
Mean change: -0.8%
SD: ±4.8%"
2018,ssp126,882,-6.93,-1.39,-2.02,7.63,4.63,"Year: 2018
Mean change: -1.4%
SD: ±4.6%"
2018,ssp126,883,-9.53,-1.28,-1.83,8.06,5.83,"Year: 2018
Mean change: -1.3%
SD: ±5.8%"
2018,ssp585,481,-8.34,-0.5,-1.02,6.85,4.98,"Year: 2018
Mean change: -0.5%
SD: ±5%"
2018,ssp585,482,-7.79,-0.53,-1.01,9.84,5.08,"Year: 2018
Mean change: -0.5%
SD: ±5.1%"
2018,ssp585,483,-7.26,-2.39,-1.9,3.13,3.28,"Year: 2018
Mean change: -2.4%
SD: ±3.3%"
2018,ssp585,484,-6.14,0.55,-0.01,7.74,4.23,"Year: 2018
Mean change: 0.6%
SD: ±4.2%"
2018,ssp585,485,-20.88,1.71,2.36,15.35,10.21,"Year: 2018
Mean change: 1.7%
SD: ±10.2%"
2018,ssp585,486,-5.67,-0.32,-0.22,4.05,3.3,"Year: 2018
Mean change: -0.3%
SD: ±3.3%"
2018,ssp585,5841,-4.35,-0.28,-1.01,11.52,4.44,"Year: 2018
Mean change: -0.3%
SD: ±4.4%"
2018,ssp585,5842,-7.67,1.65,1.65,7.42,4.15,"Year: 2018
Mean change: 1.6%
SD: ±4.2%"
2018,ssp585,5843a,-16.69,-1.4,0.58,4.51,6.36,"Year: 2018
Mean change: -1.4%
SD: ±6.4%"
2018,ssp585,5843b,-8.97,-0.36,-0.03,6.65,5.58,"Year: 2018
Mean change: -0.4%
SD: ±5.6%"
2018,ssp585,5844a,-9.31,-2.79,-4.37,8.41,5.71,"Year: 2018
Mean change: -2.8%
SD: ±5.7%"
2018,ssp585,5844b,-13.9,-2.23,-1.93,10.12,6.75,"Year: 2018
Mean change: -2.2%
SD: ±6.8%"
2018,ssp585,5851,-9.94,-1.76,-0.9,3.43,3.96,"Year: 2018
Mean change: -1.8%
SD: ±4%"
2018,ssp585,5852,-15.12,-0.36,0.27,10.47,6.46,"Year: 2018
Mean change: -0.4%
SD: ±6.5%"
2018,ssp585,586,-7.61,-3.08,-3.47,4.34,3.67,"Year: 2018
Mean change: -3.1%
SD: ±3.7%"
2018,ssp585,587,-6.09,-1.75,-1.36,4.55,3.47,"Year: 2018
Mean change: -1.8%
SD: ±3.5%"
2018,ssp585,881,-4.03,0.08,-0.37,5.74,3.22,"Year: 2018
Mean change: 0.1%
SD: ±3.2%"
2018,ssp585,882,-5.68,1.85,0.95,11.63,6.05,"Year: 2018
Mean change: 1.9%
SD: ±6%"
2018,ssp585,883,-3.8,4.24,3.45,18.36,5.95,"Year: 2018
Mean change: 4.2%
SD: ±6%"
2019,ssp126,481,-7.17,-1.07,-1.15,6.57,4.37,"Year: 2019
Mean change: -1.1%
SD: ±4.4%"
2019,ssp126,482,-16.26,-4.07,-3.41,9.99,7.02,"Year: 2019
Mean change: -4.1%
SD: ±7%"
2019,ssp126,483,-7.68,-0.8,-3.25,15.51,7.67,"Year: 2019
Mean change: -0.8%
SD: ±7.7%"
2019,ssp126,484,-9.01,-3.46,-1.74,0.42,3.52,"Year: 2019
Mean change: -3.5%
SD: ±3.5%"
2019,ssp126,485,-6.27,7.39,4.44,31.94,11.4,"Year: 2019
Mean change: 7.4%
SD: ±11.4%"
2019,ssp126,486,-7.63,-2.92,-3.24,8,4.57,"Year: 2019
Mean change: -2.9%
SD: ±4.6%"
2019,ssp126,5841,-6.23,-2.53,-3.64,7.39,4.16,"Year: 2019
Mean change: -2.5%
SD: ±4.2%"
2019,ssp126,5842,-6.58,-1.65,-0.48,2.73,3.19,"Year: 2019
Mean change: -1.6%
SD: ±3.2%"
2019,ssp126,5843a,-14.64,-4.66,-3.94,1.93,5.72,"Year: 2019
Mean change: -4.7%
SD: ±5.7%"
2019,ssp126,5843b,-15.25,-1.64,-0.8,8.66,7.28,"Year: 2019
Mean change: -1.6%
SD: ±7.3%"
2019,ssp126,5844a,-11.55,-5.28,-3.08,-1.15,4.12,"Year: 2019
Mean change: -5.3%
SD: ±4.1%"
2019,ssp126,5844b,-11.11,-5.27,-4.55,-0.32,3.53,"Year: 2019
Mean change: -5.3%
SD: ±3.5%"
2019,ssp126,5851,-12.26,-4.77,-3.6,-0.12,3.52,"Year: 2019
Mean change: -4.8%
SD: ±3.5%"
2019,ssp126,5852,-18.63,-5.37,-5.32,3.27,6.77,"Year: 2019
Mean change: -5.4%
SD: ±6.8%"
2019,ssp126,586,-11.99,-5.81,-6.35,-2.12,3.23,"Year: 2019
Mean change: -5.8%
SD: ±3.2%"
2019,ssp126,587,-5.89,-3.85,-4.1,-1.34,1.57,"Year: 2019
Mean change: -3.9%
SD: ±1.6%"
2019,ssp126,881,-5.03,-0.97,-0.74,2.01,2.27,"Year: 2019
Mean change: -1%
SD: ±2.3%"
2019,ssp126,882,-8.2,-1.2,-2.2,7.25,4.31,"Year: 2019
Mean change: -1.2%
SD: ±4.3%"
2019,ssp126,883,-12.35,-0.92,-1.17,9.63,5.89,"Year: 2019
Mean change: -0.9%
SD: ±5.9%"
2019,ssp585,481,-12,-3.47,-1.66,0.81,4.28,"Year: 2019
Mean change: -3.5%
SD: ±4.3%"
2019,ssp585,482,-8.23,-4.58,-4.39,-1.22,2.47,"Year: 2019
Mean change: -4.6%
SD: ±2.5%"
2019,ssp585,483,-9.75,-3.86,-4.64,1.05,3.78,"Year: 2019
Mean change: -3.9%
SD: ±3.8%"
2019,ssp585,484,-5.53,-1.29,-0.77,3.22,3.23,"Year: 2019
Mean change: -1.3%
SD: ±3.2%"
2019,ssp585,485,-18.09,0.63,4.3,9.83,9.7,"Year: 2019
Mean change: 0.6%
SD: ±9.7%"
2019,ssp585,486,-5.35,-0.53,-0.27,4.76,3.62,"Year: 2019
Mean change: -0.5%
SD: ±3.6%"
2019,ssp585,5841,-3.22,0.34,-1.23,13.13,4.87,"Year: 2019
Mean change: 0.3%
SD: ±4.9%"
2019,ssp585,5842,-6.33,4.19,3.96,16.27,6.29,"Year: 2019
Mean change: 4.2%
SD: ±6.3%"
2019,ssp585,5843a,-18.82,0.38,1.22,11.39,8.44,"Year: 2019
Mean change: 0.4%
SD: ±8.4%"
2019,ssp585,5843b,-7.13,5.47,2.12,23.44,9.14,"Year: 2019
Mean change: 5.5%
SD: ±9.1%"
2019,ssp585,5844a,-11.41,-1.37,-0.14,9.22,6.81,"Year: 2019
Mean change: -1.4%
SD: ±6.8%"
2019,ssp585,5844b,-14.27,-2.02,-0.59,6.67,6.17,"Year: 2019
Mean change: -2%
SD: ±6.2%"
2019,ssp585,5851,-7.63,-2.92,-2.49,3.68,3.28,"Year: 2019
Mean change: -2.9%
SD: ±3.3%"
2019,ssp585,5852,-16.63,-1.12,-0.03,6.42,6.05,"Year: 2019
Mean change: -1.1%
SD: ±6%"
2019,ssp585,586,-9.35,-1.69,-1.66,5.39,4.18,"Year: 2019
Mean change: -1.7%
SD: ±4.2%"
2019,ssp585,587,-6.56,-0.58,-0.25,7.12,3.96,"Year: 2019
Mean change: -0.6%
SD: ±4%"
2019,ssp585,881,-4.08,0.67,0.55,6.26,3.04,"Year: 2019
Mean change: 0.7%
SD: ±3%"
2019,ssp585,882,-4.26,2.98,-0.07,19.4,7.72,"Year: 2019
Mean change: 3%
SD: ±7.7%"
2019,ssp585,883,-2.1,2.89,2.58,8.72,3.45,"Year: 2019
Mean change: 2.9%
SD: ±3.5%"
2020,ssp126,481,-6.78,0.24,0.34,7.39,4.59,"Year: 2020
Mean change: 0.2%
SD: ±4.6%"
2020,ssp126,482,-13.77,-2.82,-3.46,9.5,7.18,"Year: 2020
Mean change: -2.8%
SD: ±7.2%"
2020,ssp126,483,-16.27,-1.87,-2.8,13.68,8.77,"Year: 2020
Mean change: -1.9%
SD: ±8.8%"
2020,ssp126,484,-7.68,-0.92,-2.05,8.97,5.51,"Year: 2020
Mean change: -0.9%
SD: ±5.5%"
2020,ssp126,485,-7.08,4.83,6.01,10.47,5.37,"Year: 2020
Mean change: 4.8%
SD: ±5.4%"
2020,ssp126,486,-4.49,-1.73,-2.9,7.63,3.43,"Year: 2020
Mean change: -1.7%
SD: ±3.4%"
2020,ssp126,5841,-6.12,-0.65,-2.33,6.51,3.87,"Year: 2020
Mean change: -0.7%
SD: ±3.9%"
2020,ssp126,5842,-3.89,0.86,0.26,6.99,3.12,"Year: 2020
Mean change: 0.9%
SD: ±3.1%"
2020,ssp126,5843a,-11.96,-4.16,-3.53,2.06,4.59,"Year: 2020
Mean change: -4.2%
SD: ±4.6%"
2020,ssp126,5843b,-6.59,0.61,0.34,10.4,4.24,"Year: 2020
Mean change: 0.6%
SD: ±4.2%"
2020,ssp126,5844a,-13.97,-4.02,-2.4,-0.33,4.64,"Year: 2020
Mean change: -4%
SD: ±4.6%"
2020,ssp126,5844b,-11.12,-5.25,-4.07,-0.7,3.5,"Year: 2020
Mean change: -5.2%
SD: ±3.5%"
2020,ssp126,5851,-9.65,-5.94,-5.94,-0.34,3.2,"Year: 2020
Mean change: -5.9%
SD: ±3.2%"
2020,ssp126,5852,-14.07,-4.49,-3.27,0.41,4.08,"Year: 2020
Mean change: -4.5%
SD: ±4.1%"
2020,ssp126,586,-18.71,-8.32,-7.5,-2.06,5.8,"Year: 2020
Mean change: -8.3%
SD: ±5.8%"
2020,ssp126,587,-10.37,-4.27,-3.42,-1.83,2.77,"Year: 2020
Mean change: -4.3%
SD: ±2.8%"
2020,ssp126,881,-4.61,0.47,-0.36,10.52,5.08,"Year: 2020
Mean change: 0.5%
SD: ±5.1%"
2020,ssp126,882,-14.85,-0.47,1.3,7.28,6.53,"Year: 2020
Mean change: -0.5%
SD: ±6.5%"
2020,ssp126,883,-7.98,0.78,0.03,11.25,5.15,"Year: 2020
Mean change: 0.8%
SD: ±5.2%"
2020,ssp585,481,-10.06,0.31,-0.03,13.85,6.47,"Year: 2020
Mean change: 0.3%
SD: ±6.5%"
2020,ssp585,482,-14.92,-1.49,-1.35,11.4,8.49,"Year: 2020
Mean change: -1.5%
SD: ±8.5%"
2020,ssp585,483,-13.22,-4.51,-4.1,2.46,5.42,"Year: 2020
Mean change: -4.5%
SD: ±5.4%"
2020,ssp585,484,-11.84,-3.66,-1.77,-0.1,4.13,"Year: 2020
Mean change: -3.7%
SD: ±4.1%"
2020,ssp585,485,-20.29,-3.96,-3.35,8.55,10.17,"Year: 2020
Mean change: -4%
SD: ±10.2%"
2020,ssp585,486,-9.37,-2.63,-1.7,3.71,4.03,"Year: 2020
Mean change: -2.6%
SD: ±4%"
2020,ssp585,5841,-9.03,-1.76,-3.13,14.13,6.68,"Year: 2020
Mean change: -1.8%
SD: ±6.7%"
2020,ssp585,5842,-3.47,-0.5,-0.72,3.94,2.56,"Year: 2020
Mean change: -0.5%
SD: ±2.6%"
2020,ssp585,5843a,-15.89,-3.84,-2.82,2.48,5.19,"Year: 2020
Mean change: -3.8%
SD: ±5.2%"
2020,ssp585,5843b,-8.73,0.86,0.11,10.3,6,"Year: 2020
Mean change: 0.9%
SD: ±6%"
2020,ssp585,5844a,-13.36,-7.39,-6.81,-0.77,4.77,"Year: 2020
Mean change: -7.4%
SD: ±4.8%"
2020,ssp585,5844b,-11.71,-6.3,-5.87,-1.1,3.74,"Year: 2020
Mean change: -6.3%
SD: ±3.7%"
2020,ssp585,5851,-8.5,-4.3,-3.34,-0.68,2.77,"Year: 2020
Mean change: -4.3%
SD: ±2.8%"
2020,ssp585,5852,-14.5,-2.99,-1.73,1.08,4.71,"Year: 2020
Mean change: -3%
SD: ±4.7%"
2020,ssp585,586,-13.85,-5.1,-3.2,-2.13,4.14,"Year: 2020
Mean change: -5.1%
SD: ±4.1%"
2020,ssp585,587,-15.26,-4.35,-3.79,2.62,5.07,"Year: 2020
Mean change: -4.3%
SD: ±5.1%"
2020,ssp585,881,-4.92,-0.59,-1.25,6.69,3.45,"Year: 2020
Mean change: -0.6%
SD: ±3.5%"
2020,ssp585,882,-2.94,2.77,-1.17,21.06,8.57,"Year: 2020
Mean change: 2.8%
SD: ±8.6%"
2020,ssp585,883,-9.04,4.39,4.4,17.67,7.86,"Year: 2020
Mean change: 4.4%
SD: ±7.9%"
2021,ssp126,481,-6.02,3.67,0.95,21.25,8.6,"Year: 2021
Mean change: 3.7%
SD: ±8.6%"
2021,ssp126,482,-10.09,-2.74,-3.17,2.45,3.82,"Year: 2021
Mean change: -2.7%
SD: ±3.8%"
2021,ssp126,483,-8.6,-2.81,-2,3.18,3.7,"Year: 2021
Mean change: -2.8%
SD: ±3.7%"
2021,ssp126,484,-14.83,-2.15,-2.01,7.6,7.34,"Year: 2021
Mean change: -2.1%
SD: ±7.3%"
2021,ssp126,485,-20.01,-1.47,-1.3,13.56,9.55,"Year: 2021
Mean change: -1.5%
SD: ±9.6%"
2021,ssp126,486,-13.93,-1.41,-1.38,9.82,7.3,"Year: 2021
Mean change: -1.4%
SD: ±7.3%"
2021,ssp126,5841,-5.85,-1.62,-2.18,5.6,3.84,"Year: 2021
Mean change: -1.6%
SD: ±3.8%"
2021,ssp126,5842,-4.78,0.93,-0.34,13.49,4.86,"Year: 2021
Mean change: 0.9%
SD: ±4.9%"
2021,ssp126,5843a,-14.03,-3.01,-2.94,15,8.78,"Year: 2021
Mean change: -3%
SD: ±8.8%"
2021,ssp126,5843b,-11.69,2.44,0.8,17.98,8.92,"Year: 2021
Mean change: 2.4%
SD: ±8.9%"
2021,ssp126,5844a,-15.93,-3.47,-2.04,1.91,5.71,"Year: 2021
Mean change: -3.5%
SD: ±5.7%"
2021,ssp126,5844b,-13.15,-4.97,-5.62,1.38,4.75,"Year: 2021
Mean change: -5%
SD: ±4.8%"
2021,ssp126,5851,-10.02,-4.7,-4.69,-0.12,3.18,"Year: 2021
Mean change: -4.7%
SD: ±3.2%"
2021,ssp126,5852,-13.74,-4.42,-3.64,3.93,6.16,"Year: 2021
Mean change: -4.4%
SD: ±6.2%"
2021,ssp126,586,-16.68,-5.04,-3.43,-1.5,4.48,"Year: 2021
Mean change: -5%
SD: ±4.5%"
2021,ssp126,587,-9.73,-3.13,-2.45,1.19,3.27,"Year: 2021
Mean change: -3.1%
SD: ±3.3%"
2021,ssp126,881,-5.91,0.98,-0.33,13.43,6.76,"Year: 2021
Mean change: 1%
SD: ±6.8%"
2021,ssp126,882,-6.47,-0.31,-0.8,6.57,4.8,"Year: 2021
Mean change: -0.3%
SD: ±4.8%"
2021,ssp126,883,-11.06,1.58,-0.55,12.63,7.18,"Year: 2021
Mean change: 1.6%
SD: ±7.2%"
2021,ssp585,481,-23.65,-1.05,-1.3,19.04,12.5,"Year: 2021
Mean change: -1%
SD: ±12.5%"
2021,ssp585,482,-9.14,-1.91,-1.07,3.26,4.38,"Year: 2021
Mean change: -1.9%
SD: ±4.4%"
2021,ssp585,483,-9.26,-0.34,-1.47,15.35,6.41,"Year: 2021
Mean change: -0.3%
SD: ±6.4%"
2021,ssp585,484,-15.11,-1.55,-1.2,8.01,7.24,"Year: 2021
Mean change: -1.6%
SD: ±7.2%"
2021,ssp585,485,-21.65,-2.86,-0.54,12.77,11.72,"Year: 2021
Mean change: -2.9%
SD: ±11.7%"
2021,ssp585,486,-5.05,0.36,-1.11,6.74,4.33,"Year: 2021
Mean change: 0.4%
SD: ±4.3%"
2021,ssp585,5841,-12.4,-1.32,-2,13.88,7.6,"Year: 2021
Mean change: -1.3%
SD: ±7.6%"
2021,ssp585,5842,-9,3.12,3.05,15.45,6.27,"Year: 2021
Mean change: 3.1%
SD: ±6.3%"
