longitude,latitude,decade,scenario,min_change,mean_change,median_change,max_change,sd_change,region_name,cv,cv_mask,mpa,subregion
174.5,-73.5,2041-2050,ssp585,-10.98,9.37,9.07,28.29,11.83,Pacific,1.2625400213447173,1,NA,881
174.5,-72.5,2041-2050,ssp585,-16.09,9.94,13.53,39.06,19.29,Pacific,1.9406438631790746,1,NA,881
174.5,-71.5,2041-2050,ssp585,-27.96,1.6,-1.58,34.19,19.04,Pacific,11.899999999999999,1,NA,881
174.5,-70.5,2041-2050,ssp585,-33.84,-5.28,-6.83,20.44,17.98,Pacific,3.4053030303030303,1,NA,881
174.5,-69.5,2041-2050,ssp585,-30.36,-9.73,-12.02,16.2,15.04,Pacific,1.5457348406988694,1,NA,881
174.5,-68.5,2041-2050,ssp585,-36.48,-14.54,-16.62,7.56,13.51,Pacific,0.9291609353507566,NA,NA,881
174.5,-67.5,2041-2050,ssp585,-45.76,-19.28,-18.29,2.91,15.04,Pacific,0.7800829875518671,NA,NA,881
174.5,-66.5,2041-2050,ssp585,-43.57,-15.11,-15.97,8.7,15.69,Pacific,1.0383851753805426,1,NA,881
174.5,-65.5,2041-2050,ssp585,-32.61,-10.96,-13.38,6.55,11.66,Pacific,1.063868613138686,1,NA,881
174.5,-64.5,2041-2050,ssp585,-15.45,-4.88,-4.74,10.84,7.79,Pacific,1.5963114754098362,1,NA,881
174.5,-63.5,2041-2050,ssp585,-15.27,-2.18,-3.05,7.63,6.86,Pacific,3.146788990825688,1,NA,881
174.5,-62.5,2041-2050,ssp585,-14.36,-7.49,-8.27,4.74,5.07,Pacific,0.6769025367156208,NA,NA,881
174.5,-61.5,2041-2050,ssp585,-15.24,-8.06,-8.51,2.43,4.8,Pacific,0.5955334987593052,NA,NA,881
174.5,-60.5,2041-2050,ssp585,-16.59,-6.08,-6.19,4.89,6.35,Pacific,1.044407894736842,1,NA,881
175.5,-77.5,2041-2050,ssp585,-7.29,0.61,0.61,8.49,7.74,Pacific,12.688524590163935,1,GPZi,881
175.5,-76.5,2041-2050,ssp585,-10.46,-1.66,-4.25,19.38,9.28,Pacific,5.590361445783133,1,GPZi,881
175.5,-75.5,2041-2050,ssp585,-8.51,2.15,1.06,16.66,7.74,Pacific,3.6,1,GPZi,881
175.5,-74.5,2041-2050,ssp585,-8.61,4.8,5.23,18.79,8.38,Pacific,1.7458333333333336,1,GPZi,881
175.5,-73.5,2041-2050,ssp585,-8.96,9.25,7.1,26.56,11,Pacific,1.1891891891891893,1,NA,881
175.5,-72.5,2041-2050,ssp585,-22.85,9.58,14.08,27.4,15.75,Pacific,1.6440501043841336,1,NA,881
175.5,-71.5,2041-2050,ssp585,-27.18,0.86,-2.18,21.73,16.37,Pacific,19.034883720930235,1,NA,881
175.5,-70.5,2041-2050,ssp585,-31.34,-8.17,-10.1,14.89,15.3,Pacific,1.8727050183598533,1,NA,881
175.5,-69.5,2041-2050,ssp585,-29.31,-11.12,-12.19,14.82,14.65,Pacific,1.3174460431654678,1,NA,881
175.5,-68.5,2041-2050,ssp585,-42.94,-15.3,-15.77,5.74,13.74,Pacific,0.8980392156862744,NA,NA,881
175.5,-67.5,2041-2050,ssp585,-47.18,-18.4,-17.81,3.75,15.22,Pacific,0.8271739130434783,NA,NA,881
175.5,-66.5,2041-2050,ssp585,-43.25,-15.47,-16.37,3.49,14.51,Pacific,0.9379444085326438,NA,NA,881
175.5,-65.5,2041-2050,ssp585,-30.54,-9.91,-10.82,11.55,12.52,Pacific,1.2633703329969728,1,NA,881
175.5,-64.5,2041-2050,ssp585,-17.29,-5.6,-4.71,10.61,8.35,Pacific,1.4910714285714286,1,NA,881
175.5,-63.5,2041-2050,ssp585,-17.01,-2.07,-2.13,8.53,7.92,Pacific,3.8260869565217392,1,NA,881
175.5,-62.5,2041-2050,ssp585,-14.3,-6.87,-8,5.16,5.3,Pacific,0.7714701601164483,NA,NA,881
175.5,-61.5,2041-2050,ssp585,-13.94,-6.98,-7.81,1.67,4.5,Pacific,0.6446991404011461,NA,NA,881
175.5,-60.5,2041-2050,ssp585,-15.97,-4.39,-4.92,5.66,5.78,Pacific,1.3166287015945333,1,NA,881
176.5,-77.5,2041-2050,ssp585,-6.99,1.61,1.54,10.37,8.08,Pacific,5.0186335403726705,1,GPZi,881
176.5,-76.5,2041-2050,ssp585,-12.79,-2.02,-2.72,17.81,9.07,Pacific,4.49009900990099,1,GPZi,881
176.5,-75.5,2041-2050,ssp585,-5.91,2.53,2.21,10.68,5.71,Pacific,2.256916996047431,1,GPZi,881
176.5,-74.5,2041-2050,ssp585,-11.66,4.47,5.03,22.03,10.5,Pacific,2.348993288590604,1,GPZi,881
176.5,-73.5,2041-2050,ssp585,-5.18,11.11,13.18,23.32,8.99,Pacific,0.8091809180918093,NA,NA,881
176.5,-72.5,2041-2050,ssp585,-25.78,7.61,11.22,24.61,14.91,Pacific,1.9592641261498027,1,NA,881
176.5,-71.5,2041-2050,ssp585,-26.27,0.02,0.83,16.21,13.58,Pacific,679,1,NA,881
176.5,-70.5,2041-2050,ssp585,-29.23,-9.16,-10.82,14.48,14.47,Pacific,1.5796943231441047,1,NA,881
176.5,-69.5,2041-2050,ssp585,-32.86,-11.91,-12.46,13.3,14.09,Pacific,1.18303946263644,1,NA,881
176.5,-68.5,2041-2050,ssp585,-42.22,-13.97,-14.15,3.81,13.5,Pacific,0.9663564781675017,NA,NA,881
176.5,-67.5,2041-2050,ssp585,-49.67,-17.85,-17.55,2.61,14.92,Pacific,0.8358543417366946,NA,NA,881
176.5,-66.5,2041-2050,ssp585,-45.5,-14.76,-16.09,9.91,15.87,Pacific,1.0752032520325203,1,NA,881
176.5,-65.5,2041-2050,ssp585,-31.4,-10.63,-10.32,6.64,11.94,Pacific,1.1232361241768578,1,NA,881
176.5,-64.5,2041-2050,ssp585,-19.73,-7.03,-6.4,9.9,9.2,Pacific,1.3086770981507823,1,NA,881
176.5,-63.5,2041-2050,ssp585,-18.29,-3.12,-1.53,7.55,7.72,Pacific,2.474358974358974,1,NA,881
176.5,-62.5,2041-2050,ssp585,-15.08,-4.47,-5.25,7.95,7.16,Pacific,1.6017897091722597,1,NA,881
176.5,-61.5,2041-2050,ssp585,-15.84,-5.32,-6.61,5.28,5.82,Pacific,1.093984962406015,1,NA,881
176.5,-60.5,2041-2050,ssp585,-17.35,-3.71,-4.23,8.68,6.86,Pacific,1.849056603773585,1,NA,881
177.5,-77.5,2041-2050,ssp585,-8.16,-0.18,-3.79,15.77,8.14,Pacific,45.22222222222223,1,GPZi,881
177.5,-76.5,2041-2050,ssp585,-17.35,-0.92,0.74,16.65,9.34,Pacific,10.152173913043478,1,GPZi,881
177.5,-75.5,2041-2050,ssp585,-7.3,2.3,2.33,9.94,6.69,Pacific,2.9086956521739133,1,GPZi,881
177.5,-74.5,2041-2050,ssp585,-11.83,4.37,1.9,22.96,10.44,Pacific,2.389016018306636,1,GPZi,881
177.5,-73.5,2041-2050,ssp585,-8.25,9.99,12.55,29.07,12.9,Pacific,1.2912912912912913,1,NA,881
177.5,-72.5,2041-2050,ssp585,-22.86,2.54,3.12,28.58,16.28,Pacific,6.409448818897638,1,NA,881
177.5,-71.5,2041-2050,ssp585,-25.97,-0.95,0.79,17.09,13.45,Pacific,14.157894736842104,1,NA,881
177.5,-70.5,2041-2050,ssp585,-28.48,-10.12,-10.84,12.71,14.17,Pacific,1.400197628458498,1,NA,881
177.5,-69.5,2041-2050,ssp585,-37.34,-11.48,-10.86,11.46,14.36,Pacific,1.2508710801393728,1,NA,881
177.5,-68.5,2041-2050,ssp585,-41.8,-13.9,-11.84,2.03,12.36,Pacific,0.8892086330935252,NA,NA,881
177.5,-67.5,2041-2050,ssp585,-50.23,-16.6,-16.32,1.79,14.71,Pacific,0.886144578313253,NA,NA,881
177.5,-66.5,2041-2050,ssp585,-47.44,-15.11,-16.95,13.87,16.84,Pacific,1.1144937127729981,1,NA,881
177.5,-65.5,2041-2050,ssp585,-35.54,-10.49,-11.79,19,15.03,Pacific,1.432793136320305,1,NA,881
177.5,-64.5,2041-2050,ssp585,-20.96,-7.06,-6.47,12.32,10.41,Pacific,1.4745042492917848,1,NA,881
177.5,-63.5,2041-2050,ssp585,-20.58,-1.95,-2.68,23.37,11.96,Pacific,6.133333333333334,1,NA,881
177.5,-62.5,2041-2050,ssp585,-15.51,-3.02,-3.25,12.9,8.37,Pacific,2.771523178807947,1,NA,881
177.5,-61.5,2041-2050,ssp585,-17.49,-3.75,-4.39,4.28,6.36,Pacific,1.6960000000000002,1,NA,881
177.5,-60.5,2041-2050,ssp585,-18.62,-3.03,-2.62,9.76,7.36,Pacific,2.429042904290429,1,NA,881
178.5,-77.5,2041-2050,ssp585,-7.48,1.1,-2.06,14.88,7.62,Pacific,6.927272727272727,1,GPZi,881
178.5,-76.5,2041-2050,ssp585,-12.58,1.13,3.33,14.9,8.51,Pacific,7.5309734513274345,1,GPZi,881
178.5,-75.5,2041-2050,ssp585,-7.7,2.95,2.88,12.58,7.22,Pacific,2.4474576271186437,1,GPZi,881
178.5,-74.5,2041-2050,ssp585,-11.64,2.31,-1.5,22.27,11.26,Pacific,4.874458874458874,1,GPZi,881
178.5,-73.5,2041-2050,ssp585,-15.67,6.19,4.05,30.89,14.94,Pacific,2.4135702746365104,1,NA,881
178.5,-72.5,2041-2050,ssp585,-29.93,-1.38,0.69,18.84,15.38,Pacific,11.144927536231885,1,NA,881
178.5,-71.5,2041-2050,ssp585,-25.73,-5.49,-6.91,11.32,11.91,Pacific,2.169398907103825,1,NA,881
178.5,-70.5,2041-2050,ssp585,-35.99,-11.3,-9.02,10.24,14.34,Pacific,1.2690265486725663,1,NA,881
178.5,-69.5,2041-2050,ssp585,-39.64,-11.66,-11.62,9.69,14.23,Pacific,1.2204116638078903,1,NA,881
178.5,-68.5,2041-2050,ssp585,-42.75,-12.25,-8.85,3.43,13.23,Pacific,1.08,1,NA,881
178.5,-67.5,2041-2050,ssp585,-47.37,-17.13,-17.3,0.86,13.59,Pacific,0.7933450087565674,NA,NA,881
178.5,-66.5,2041-2050,ssp585,-45.7,-15.49,-17.42,13.08,16.51,Pacific,1.065848934796643,1,NA,881
178.5,-65.5,2041-2050,ssp585,-33.77,-9.93,-11.56,18.97,14.83,Pacific,1.4934541792547835,1,NA,881
178.5,-64.5,2041-2050,ssp585,-23.83,-7.02,-6.05,12.07,10.65,Pacific,1.5170940170940173,1,NA,881
178.5,-63.5,2041-2050,ssp585,-20.91,-4.34,-4.09,11.82,9.16,Pacific,2.110599078341014,1,NA,881
178.5,-62.5,2041-2050,ssp585,-17.05,-2.26,-3.41,13.6,8.89,Pacific,3.9336283185840712,1,NA,881
178.5,-61.5,2041-2050,ssp585,-18.8,-2.37,-4.27,13.6,8.3,Pacific,3.5021097046413505,1,NA,881
178.5,-60.5,2041-2050,ssp585,-19.65,-2.24,-2.74,9.08,8,Pacific,3.571428571428571,1,NA,881
179.5,-77.5,2041-2050,ssp585,-8.44,-0.4,-3.43,14.64,7.54,Pacific,18.849999999999998,1,GPZi,881
179.5,-76.5,2041-2050,ssp585,-12.04,1.21,2.05,13.64,7.7,Pacific,6.363636363636364,1,GPZi,881
179.5,-75.5,2041-2050,ssp585,-8.82,1.84,0.98,13.85,6.47,Pacific,3.5163043478260865,1,GPZi,881
179.5,-74.5,2041-2050,ssp585,-14.94,3.19,-1.41,22.66,12.64,Pacific,3.962382445141066,1,GPZi,881
179.5,-73.5,2041-2050,ssp585,-22.02,-1.28,-4.5,25.29,13.98,Pacific,10.921875,1,NA,881
179.5,-72.5,2041-2050,ssp585,-29.4,-0.11,5.86,24.86,16.26,Pacific,147.81818181818184,1,NA,881
179.5,-71.5,2041-2050,ssp585,-29.89,-6.85,-4.88,14.3,13.97,Pacific,2.0394160583941607,1,NA,881
179.5,-70.5,2041-2050,ssp585,-36.97,-11.12,-7.88,7.31,13.67,Pacific,1.22931654676259,1,NA,881
179.5,-69.5,2041-2050,ssp585,-40.24,-10.46,-9.49,9.56,14.86,Pacific,1.4206500956022943,1,NA,881
179.5,-68.5,2041-2050,ssp585,-41.51,-11.75,-7.91,3.83,12.78,Pacific,1.087659574468085,1,GPZiii,881
179.5,-67.5,2041-2050,ssp585,-44.6,-16.87,-17.99,-0.17,12.83,Pacific,0.7605216360403082,NA,GPZiii,881
179.5,-66.5,2041-2050,ssp585,-45.72,-13.72,-16.85,12.06,16.25,Pacific,1.184402332361516,1,NA,881
179.5,-65.5,2041-2050,ssp585,-33.38,-9.84,-10.5,11.68,13.2,Pacific,1.3414634146341462,1,NA,881
179.5,-64.5,2041-2050,ssp585,-26.24,-7.11,-6.13,8.79,10.43,Pacific,1.4669479606188467,1,NA,881
179.5,-63.5,2041-2050,ssp585,-21.51,-4.57,-4.02,15.3,10.08,Pacific,2.2056892778993435,1,NA,881
179.5,-62.5,2041-2050,ssp585,-18.35,-1.8,-2.79,17.67,9.59,Pacific,5.3277777777777775,1,NA,881
179.5,-61.5,2041-2050,ssp585,-19.79,-1.37,-2.84,21.82,10.53,Pacific,7.686131386861312,1,NA,881
179.5,-60.5,2041-2050,ssp585,-20.39,-2.32,-2.91,8.45,8.16,Pacific,3.517241379310345,1,NA,881
33.5,-48.5,2041-2050,ssp585,-17.45,-6.45,-4.64,4.22,6.85,Prince Edward Island,1.0620155038759689,1,NA,587
33.5,-47.5,2041-2050,ssp585,-14.86,-6.07,-4.19,4,6.09,Prince Edward Island,1.0032948929159802,1,NA,587
33.5,-46.5,2041-2050,ssp585,-14.38,-5.18,-4.35,3.75,5.85,Prince Edward Island,1.1293436293436294,1,NA,587
33.5,-45.5,2041-2050,ssp585,-13.27,-5.37,-5.66,3.5,5.3,Prince Edward Island,0.9869646182495344,NA,NA,587
34.5,-49.5,2041-2050,ssp585,-17.85,-5.55,-4.66,4.3,7.31,Prince Edward Island,1.317117117117117,1,NA,587
34.5,-48.5,2041-2050,ssp585,-17.04,-6.47,-4.52,4.07,6.84,Prince Edward Island,1.0571870170015456,1,NA,587
34.5,-47.5,2041-2050,ssp585,-15.21,-5.15,-4.06,6.25,7.39,Prince Edward Island,1.4349514563106796,1,NA,587
34.5,-46.5,2041-2050,ssp585,-14.8,-5.05,-4.31,4.15,6.25,Prince Edward Island,1.2376237623762376,1,NA,587
34.5,-45.5,2041-2050,ssp585,-12.75,-4.82,-5.25,3.44,5.27,Prince Edward Island,1.0933609958506223,1,NA,587
34.5,-44.5,2041-2050,ssp585,-12.04,-5.67,-5.83,3.33,4.45,Prince Edward Island,0.7848324514991182,NA,NA,NA
35.5,-49.5,2041-2050,ssp585,-17.95,-5.76,-4.65,4.11,6.89,Prince Edward Island,1.1961805555555556,1,NA,587
35.5,-48.5,2041-2050,ssp585,-16.96,-6.2,-4.63,3.9,6.87,Prince Edward Island,1.1080645161290323,1,NA,587
35.5,-47.5,2041-2050,ssp585,-14.89,-5.47,-5.3,8.6,7.6,Prince Edward Island,1.3893967093235833,1,NA,587
35.5,-46.5,2041-2050,ssp585,-14.42,-5.26,-4.49,3.54,5.81,Prince Edward Island,1.1045627376425855,1,NA,587
35.5,-45.5,2041-2050,ssp585,-13.08,-4.4,-4.87,4.77,5.77,Prince Edward Island,1.311363636363636,1,NA,587
35.5,-44.5,2041-2050,ssp585,-12.9,-4.76,-4.91,3.25,4.93,Prince Edward Island,1.0357142857142858,1,NA,NA
36.5,-49.5,2041-2050,ssp585,-17.98,-5.13,-4.8,4.65,7.56,Prince Edward Island,1.4736842105263157,1,NA,587
36.5,-48.5,2041-2050,ssp585,-16.56,-6.18,-4.84,3.74,6.68,Prince Edward Island,1.080906148867314,1,NA,587
36.5,-47.5,2041-2050,ssp585,-14.65,-5.63,-4.87,4.45,6.76,Prince Edward Island,1.2007104795737122,1,NA,587
36.5,-46.5,2041-2050,ssp585,-14.12,-5.02,-5.01,3.85,6.11,Prince Edward Island,1.217131474103586,1,NA,587
36.5,-45.5,2041-2050,ssp585,-13.67,-4.7,-4.98,3.29,5.43,Prince Edward Island,1.15531914893617,1,NA,587
36.5,-44.5,2041-2050,ssp585,-13.33,-3.82,-4.39,5.61,5.93,Prince Edward Island,1.5523560209424083,1,NA,NA
36.5,-43.5,2041-2050,ssp585,-13.11,-4.37,-4.81,3.45,5.39,Prince Edward Island,1.2334096109839816,1,NA,NA
37.5,-49.5,2041-2050,ssp585,-17.89,-5.5,-4.82,3.76,7.44,Prince Edward Island,1.3527272727272728,1,NA,587
37.5,-48.5,2041-2050,ssp585,-16.11,-6.08,-4.76,3.57,6.68,Prince Edward Island,1.0986842105263157,1,NA,587
37.5,-47.5,2041-2050,ssp585,-14.41,-5.95,-5.07,3.43,6.15,Prince Edward Island,1.0336134453781514,1,NA,587
37.5,-46.5,2041-2050,ssp585,-14.06,-4.89,-4.66,4.06,6.24,Prince Edward Island,1.276073619631902,1,NA,587
37.5,-45.5,2041-2050,ssp585,-12.86,-5.44,-5.21,3.2,4.7,Prince Edward Island,0.863970588235294,NA,NA,587
37.5,-44.5,2041-2050,ssp585,-12.43,-4.02,-4.07,3.15,5,Prince Edward Island,1.2437810945273633,1,NA,NA
37.5,-43.5,2041-2050,ssp585,-12.5,-4.72,-4.92,3.14,4.8,Prince Edward Island,1.0169491525423728,1,NA,NA
38.5,-49.5,2041-2050,ssp585,-17.96,-5.79,-4.63,3.97,7.36,Prince Edward Island,1.2711571675302247,1,NA,587
38.5,-48.5,2041-2050,ssp585,-15.53,-5.8,-4.62,3.4,6.75,Prince Edward Island,1.1637931034482758,1,NA,587
38.5,-47.5,2041-2050,ssp585,-14.71,-5.71,-4.83,3.23,6.28,Prince Edward Island,1.0998248686514887,1,NA,587
38.5,-46.5,2041-2050,ssp585,-13.82,-4.58,-4.84,4.16,6.21,Prince Edward Island,1.3558951965065502,1,NA,587
38.5,-45.5,2041-2050,ssp585,-13.12,-4.95,-4.91,3.11,5.08,Prince Edward Island,1.0262626262626262,1,NA,587
38.5,-44.5,2041-2050,ssp585,-11.04,-3.88,-4.2,3.06,4.82,Prince Edward Island,1.2422680412371134,1,NA,NA
38.5,-43.5,2041-2050,ssp585,-12.92,-3.9,-5.02,7.24,6.02,Prince Edward Island,1.5435897435897434,1,NA,NA
39.5,-49.5,2041-2050,ssp585,-17.89,-5.58,-4.35,3.38,7.14,Prince Edward Island,1.2795698924731183,1,NA,587
39.5,-48.5,2041-2050,ssp585,-15.02,-6.24,-4.62,3.25,6.25,Prince Edward Island,1.001602564102564,1,NA,587
39.5,-47.5,2041-2050,ssp585,-14.97,-5.32,-4.81,3.02,6.54,Prince Edward Island,1.2293233082706767,1,NA,587
39.5,-46.5,2041-2050,ssp585,-13.84,-4.03,-3.48,3.85,6.1,Prince Edward Island,1.5136476426799006,1,NA,587
39.5,-45.5,2041-2050,ssp585,-12.72,-4.17,-4.67,6.89,6.03,Prince Edward Island,1.446043165467626,1,NA,587
39.5,-44.5,2041-2050,ssp585,-9.92,-3.34,-4.48,5.55,5.46,Prince Edward Island,1.6347305389221558,1,NA,NA
39.5,-43.5,2041-2050,ssp585,-13.08,-3.89,-4.95,6.16,6.04,Prince Edward Island,1.5526992287917738,1,NA,NA
40.5,-49.5,2041-2050,ssp585,-17.48,-5.46,-4.41,3.18,6.98,Prince Edward Island,1.2783882783882785,1,NA,587
40.5,-48.5,2041-2050,ssp585,-14.45,-5.98,-4.87,3.1,6.54,Prince Edward Island,1.0936454849498327,1,NA,587
40.5,-47.5,2041-2050,ssp585,-14.88,-5.13,-5,3.49,6.55,Prince Edward Island,1.2768031189083822,1,NA,587
40.5,-46.5,2041-2050,ssp585,-13.89,-4.04,-3.13,2.61,5.96,Prince Edward Island,1.4752475247524752,1,NA,587
40.5,-45.5,2041-2050,ssp585,-11.61,-3.66,-2.93,2.6,5.19,Prince Edward Island,1.418032786885246,1,NA,587
40.5,-44.5,2041-2050,ssp585,-12.05,-4.43,-4.49,2.76,4.77,Prince Edward Island,1.0767494356659142,1,NA,NA
41.5,-48.5,2041-2050,ssp585,-14.57,-6.43,-5.2,2.83,5.96,Prince Edward Island,0.9269051321928461,NA,NA,587
41.5,-47.5,2041-2050,ssp585,-15.05,-5.29,-5.01,2.57,6.01,Prince Edward Island,1.1361058601134215,1,NA,587
41.5,-46.5,2041-2050,ssp585,-12.54,-3.53,-2.73,3.34,5.99,Prince Edward Island,1.6968838526912182,1,NA,587
41.5,-45.5,2041-2050,ssp585,-11.02,-2.91,-2.52,3.89,5.53,Prince Edward Island,1.9003436426116838,1,NA,587
41.5,-44.5,2041-2050,ssp585,-12.98,-4.51,-4.03,2.57,4.86,Prince Edward Island,1.0776053215077606,1,NA,NA
42.5,-47.5,2041-2050,ssp585,-13.98,-5.17,-4.94,2.38,5.44,Prince Edward Island,1.0522243713733077,1,NA,587
42.5,-46.5,2041-2050,ssp585,-12.18,-3.67,-2.62,4.11,5.66,Prince Edward Island,1.5422343324250682,1,NA,587
42.5,-45.5,2041-2050,ssp585,-11.34,-2.74,-2.32,5.04,5.35,Prince Edward Island,1.9525547445255471,1,NA,587
-69.5,-69.5,2091-2100,ssp585,-15.8,12.75,12.75,41.31,40.38,Atlantic,3.167058823529412,1,NA,481
-69.5,-68.5,2091-2100,ssp585,-28.36,15.29,2.97,86,36.93,Atlantic,2.4153041203400916,1,NA,481
-69.5,-67.5,2091-2100,ssp585,-8.87,15.43,14.13,46.22,17.7,Atlantic,1.1471160077770577,1,NA,481
-69.5,-66.5,2091-2100,ssp585,-4.23,26.53,27.22,56.37,22.66,Atlantic,0.8541274029400678,NA,NA,481
-69.5,-65.5,2091-2100,ssp585,-1.24,25.22,33.69,50.19,18.57,Atlantic,0.7363203806502776,NA,NA,481
-69.5,-64.5,2091-2100,ssp585,-19.42,12.1,19.23,38.36,22.8,Atlantic,1.8842975206611572,1,NA,481
-69.5,-63.5,2091-2100,ssp585,-25.48,1.28,3.01,33.91,17.7,Atlantic,13.828125,1,NA,481
-69.5,-62.5,2091-2100,ssp585,-20.39,-8.85,-9.96,14.92,10.17,Atlantic,1.1491525423728814,1,NA,481
-69.5,-61.5,2091-2100,ssp585,-18.55,-11.25,-13.22,-0.12,6.61,Atlantic,0.5875555555555556,NA,NA,481
-69.5,-60.5,2091-2100,ssp585,-19.96,-12.21,-16.5,2.83,8.32,Atlantic,0.6814086814086814,NA,NA,481
-68.5,-70.5,2091-2100,ssp585,-19.31,51.77,60.51,114.12,67.14,Atlantic,1.2968900907861696,1,NA,481
-68.5,-69.5,2091-2100,ssp585,-21.73,38.03,39.7,96.13,58.95,Atlantic,1.5500920326058376,1,NA,NA
-68.5,-68.5,2091-2100,ssp585,-28.94,4.97,-6.56,51.15,28.88,Atlantic,5.810865191146881,1,NA,481
-68.5,-67.5,2091-2100,ssp585,-7.36,13.36,22.31,25.13,18,Atlantic,1.347305389221557,1,NA,481
-68.5,-66.5,2091-2100,ssp585,-8.77,14.3,14.71,35.34,15.15,Atlantic,1.0594405594405594,1,NA,481
-68.5,-65.5,2091-2100,ssp585,1.18,21.43,25.57,44.19,14.3,Atlantic,0.6672888474101727,NA,NA,481
-68.5,-64.5,2091-2100,ssp585,-8.47,15.92,21.53,35.65,18.03,Atlantic,1.1325376884422111,1,NA,481
-68.5,-63.5,2091-2100,ssp585,-27.61,0.52,4.71,25.16,16.86,Atlantic,32.42307692307692,1,NA,481
-68.5,-62.5,2091-2100,ssp585,-25.34,-7.91,-8.39,11.02,10.74,Atlantic,1.3577749683944373,1,NA,481
-68.5,-61.5,2091-2100,ssp585,-20.21,-9.88,-10.74,9.77,9.01,Atlantic,0.9119433198380565,NA,NA,481
-68.5,-60.5,2091-2100,ssp585,-19.52,-11.49,-15.14,6.06,8.53,Atlantic,0.7423846823324629,NA,NA,481
-67.5,-69.5,2091-2100,ssp585,-14.15,14.43,16.53,40.9,27.59,Atlantic,1.911988911988912,1,NA,NA
-67.5,-68.5,2091-2100,ssp585,-11.93,9.11,15.54,23.71,18.67,Atlantic,2.0493962678375417,1,NA,481
-67.5,-67.5,2091-2100,ssp585,-8.45,10.53,14.92,25.13,17.21,Atlantic,1.6343779677113013,1,NA,NA
-67.5,-66.5,2091-2100,ssp585,-21.27,6.88,3.39,45.06,18.57,Atlantic,2.699127906976744,1,NA,481
-67.5,-65.5,2091-2100,ssp585,1.21,23.39,24.45,64.36,19.03,Atlantic,0.8135955536554084,NA,NA,481
-67.5,-64.5,2091-2100,ssp585,-0.26,23.6,25.69,42.45,12.69,Atlantic,0.5377118644067796,NA,NA,481
-67.5,-63.5,2091-2100,ssp585,-23.27,5.92,8.51,32.76,16.33,Atlantic,2.7584459459459456,1,NA,481
-67.5,-62.5,2091-2100,ssp585,-29.43,-6.07,-4.59,16.69,12.72,Atlantic,2.095551894563427,1,NA,481
-67.5,-61.5,2091-2100,ssp585,-25.1,-10.21,-9.91,12.65,10,Atlantic,0.979431929480901,NA,NA,481
-67.5,-60.5,2091-2100,ssp585,-20.41,-10,-12.71,11.83,10.09,Atlantic,1.009,1,NA,481
-66.5,-67.5,2091-2100,ssp585,-2.54,5.31,-1.34,19.81,12.57,Atlantic,2.367231638418079,1,NA,481
-66.5,-66.5,2091-2100,ssp585,-19.52,7.74,-2.1,78.79,31.4,Atlantic,4.056847545219638,1,NA,481
-66.5,-65.5,2091-2100,ssp585,-8.72,16.2,19.53,33.86,14.04,Atlantic,0.8666666666666667,NA,NA,481
-66.5,-64.5,2091-2100,ssp585,3.72,30.19,33.59,48.12,15.57,Atlantic,0.515733686651209,NA,NA,481
-66.5,-63.5,2091-2100,ssp585,-10.46,17.46,20.68,42.42,15.91,Atlantic,0.911225658648339,NA,NA,481
-66.5,-62.5,2091-2100,ssp585,-29.31,-0.71,4.66,18.28,13.52,Atlantic,19.04225352112676,1,NA,481
-66.5,-61.5,2091-2100,ssp585,-29.11,-7.6,-7.54,9.42,11.31,Atlantic,1.4881578947368423,1,NA,481
-66.5,-60.5,2091-2100,ssp585,-24.58,-9.5,-10.06,6.15,9.4,Atlantic,0.9894736842105264,NA,NA,481
-65.5,-66.5,2091-2100,ssp585,-0.8,10.65,16.32,16.44,9.92,Atlantic,0.9314553990610328,NA,NA,NA
-65.5,-65.5,2091-2100,ssp585,-10.08,8.98,2.34,47.75,16.43,Atlantic,1.829621380846325,1,NA,481
-65.5,-64.5,2091-2100,ssp585,3.24,29.01,31.81,53.58,19.3,Atlantic,0.6652878317821441,NA,NA,481
-65.5,-63.5,2091-2100,ssp585,4.64,25.51,25.82,44.07,11.28,Atlantic,0.44217953743629945,NA,NA,481
-65.5,-62.5,2091-2100,ssp585,-21.13,7.54,11.31,24.3,13.47,Atlantic,1.7864721485411141,1,NA,481
-65.5,-61.5,2091-2100,ssp585,-26.88,-3.06,-2,13.6,11.77,Atlantic,3.8464052287581696,1,NA,481
-65.5,-60.5,2091-2100,ssp585,-26.35,-4.79,-5.54,14.37,12.15,Atlantic,2.536534446764092,1,NA,481
-64.5,-65.5,2091-2100,ssp585,-16.41,3.47,-4.21,45.19,20.65,Atlantic,5.951008645533141,1,NA,481
-64.5,-64.5,2091-2100,ssp585,-0.29,23.84,17.79,57.09,21.18,Atlantic,0.8884228187919463,NA,NA,481
-64.5,-63.5,2091-2100,ssp585,-5.07,31.86,31.21,60.3,19.13,Atlantic,0.6004394224733207,NA,NA,481
-64.5,-62.5,2091-2100,ssp585,-10.72,18.92,17.77,41.71,15.33,Atlantic,0.8102536997885834,NA,NA,481
-64.5,-61.5,2091-2100,ssp585,-19.76,5.82,6.36,28.18,14.52,Atlantic,2.4948453608247423,1,NA,481
-64.5,-60.5,2091-2100,ssp585,-23.66,1.15,0.92,18.42,12.74,Atlantic,11.078260869565218,1,NA,481
